date,home,away,market,ev
2025-11-02T02:00:00Z,Edmonton Oilers,Chicago Blackhawks,ev_away_ml,0.8039
2025-11-01T17:00:00Z,Boston Bruins,Carolina Hurricanes,ev_home_ml,0.7974
2025-11-01T20:00:00Z,San Jose Sharks,Colorado Avalanche,ev_away_pl_+1.5,0.7017
2025-11-02T02:00:00Z,Seattle Kraken,New York Rangers,ev_away_pl_+1.5,0.5708
2025-11-01T23:00:00Z,Buffalo Sabres,Washington Capitals,ev_away_pl_+1.5,0.487
2025-11-01T23:00:00Z,Philadelphia Flyers,Toronto Maple Leafs,ev_away_pl_+1.5,0.4513
2025-11-01T23:00:00Z,Minnesota Wild,Vancouver Canucks,ev_away_ml,0.3776
2025-11-02T02:00:00Z,Seattle Kraken,New York Rangers,ev_away_ml,0.3768
2025-11-01T17:00:00Z,Boston Bruins,Carolina Hurricanes,ev_away_pl_+1.5,0.3595
2025-11-02T01:00:00Z,Los Angeles Kings,New Jersey Devils,ev_away_pl_+1.5,0.3575
2025-11-01T23:00:00Z,Columbus Blue Jackets,St. Louis Blues,ev_home_ml,0.3525
2025-11-01T23:00:00Z,Minnesota Wild,Vancouver Canucks,ev_away_pl_+1.5,0.2225
2025-11-01T23:00:00Z,Montréal Canadiens,Ottawa Senators,ev_home_ml,0.2082
2025-11-01T20:00:00Z,San Jose Sharks,Colorado Avalanche,ev_away_ml,0.1981
2025-11-01T22:00:00Z,Florida Panthers,Dallas Stars,ev_home_ml,0.1897
2025-11-02T02:00:00Z,Edmonton Oilers,Chicago Blackhawks,ev_away_pl_+1.5,0.18
2025-11-02T02:00:00Z,Seattle Kraken,New York Rangers,ev_over,0.1377
2025-11-01T23:00:00Z,Philadelphia Flyers,Toronto Maple Leafs,ev_home_ml,0.1299
2025-11-01T23:00:00Z,Philadelphia Flyers,Toronto Maple Leafs,ev_f10_yes,0.1269
2025-11-02T02:00:00Z,Edmonton Oilers,Chicago Blackhawks,ev_f10_yes,0.118
2025-11-02T02:00:00Z,Seattle Kraken,New York Rangers,ev_f10_yes,0.1057
2025-11-01T19:00:00Z,Winnipeg Jets,Pittsburgh Penguins,ev_away_pl_+1.5,0.1004
2025-11-01T23:00:00Z,Montréal Canadiens,Ottawa Senators,ev_away_pl_+1.5,0.0969
2025-11-01T23:00:00Z,Buffalo Sabres,Washington Capitals,ev_f10_yes,0.0964
2025-11-02T01:00:00Z,Los Angeles Kings,New Jersey Devils,ev_f10_yes,0.0964
2025-11-01T19:30:00Z,Nashville Predators,Calgary Flames,ev_over,0.0929
2025-11-01T23:00:00Z,Columbus Blue Jackets,St. Louis Blues,ev_f10_yes,0.0901
2025-11-01T19:30:00Z,Nashville Predators,Calgary Flames,ev_away_pl_+1.5,0.0809
2025-11-01T17:00:00Z,Boston Bruins,Carolina Hurricanes,ev_f10_yes,0.0805
2025-11-01T20:00:00Z,San Jose Sharks,Colorado Avalanche,ev_f10_yes,0.074
2025-11-01T23:00:00Z,Minnesota Wild,Vancouver Canucks,ev_f10_yes,0.074
2025-11-01T23:00:00Z,Montréal Canadiens,Ottawa Senators,ev_f10_yes,0.0675
2025-11-01T20:00:00Z,San Jose Sharks,Colorado Avalanche,ev_under,0.0626
2025-11-01T19:30:00Z,Nashville Predators,Calgary Flames,ev_f10_yes,0.0608
2025-11-01T22:00:00Z,Florida Panthers,Dallas Stars,ev_f10_yes,0.0608
2025-11-01T22:00:00Z,Florida Panthers,Dallas Stars,ev_over,0.0605
2025-11-01T23:00:00Z,Minnesota Wild,Vancouver Canucks,ev_over,0.0544
2025-11-01T23:00:00Z,Buffalo Sabres,Washington Capitals,ev_away_ml,0.0388
2025-11-02T01:00:00Z,Los Angeles Kings,New Jersey Devils,ev_over,0.0297
2025-11-01T23:00:00Z,Columbus Blue Jackets,St. Louis Blues,ev_away_pl_+1.5,0.0011
2025-11-01T19:30:00Z,Nashville Predators,Calgary Flames,ev_away_ml,0.0003
2025-11-01T17:00:00Z,Boston Bruins,Carolina Hurricanes,ev_under,-0.001
2025-11-02T02:00:00Z,Edmonton Oilers,Chicago Blackhawks,ev_over,-0.0012
2025-11-01T23:00:00Z,Columbus Blue Jackets,St. Louis Blues,ev_over,-0.0017
2025-11-01T19:00:00Z,Winnipeg Jets,Pittsburgh Penguins,ev_f10_yes,-0.0022
2025-11-01T22:00:00Z,Florida Panthers,Dallas Stars,ev_home_pl_-1.5,-0.0129
