gamePk,date,team,player_id,full_name,position,shots,goals,saves,blocks
2025020667,2026-01-06,Buffalo Sabres,8484145,Zach Benson,F,8,1,0,0
2025020667,2026-01-06,Buffalo Sabres,8479941,Justin Danforth,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8482659,Josh Doan,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8482623,Josh Dunne,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8478413,Jordan Greenway,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8484797,Konsta Helenius,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8482896,Tyson Kozak,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8481522,Peyton Krebs,F,1,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8483468,Jiri Kulich,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8479359,Beck Malenstyn,F,5,2,0,1
2025020667,2026-01-06,Buffalo Sabres,8480802,Ryan McLeod,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8480064,Josh Norris,F,3,1,0,0
2025020667,2026-01-06,Buffalo Sabres,8483500,Noah Ostlund,F,2,1,0,0
2025020667,2026-01-06,Buffalo Sabres,8482097,Jack Quinn,F,1,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8479420,Tage Thompson,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8477949,Alex Tuch,F,0,1,0,0
2025020667,2026-01-06,Buffalo Sabres,8475722,Jason Zucker,F,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8480196,Jacob Bryson,D,0,0,0,1
2025020667,2026-01-06,Buffalo Sabres,8481524,Bowen Byram,D,1,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8480839,Rasmus Dahlin,D,5,0,0,1
2025020667,2026-01-06,Buffalo Sabres,8481708,Zac Jones,D,2,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8480891,Michael Kesselring,D,0,0,0,1
2025020667,2026-01-06,Buffalo Sabres,8484305,Zach Metsa,D,4,0,0,1
2025020667,2026-01-06,Buffalo Sabres,8482671,Owen Power,D,4,1,0,1
2025020667,2026-01-06,Buffalo Sabres,8480807,Mattias Samuelsson,D,2,0,0,1
2025020667,2026-01-06,Buffalo Sabres,8479982,Conor Timmins,D,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8481551,Colten Ellis,G,0,0,36,0
2025020667,2026-01-06,Buffalo Sabres,8480045,Ukko-Pekka Luukkonen,G,0,0,0,0
2025020667,2026-01-06,Buffalo Sabres,8479312,Alex Lyon,G,0,0,0,0
2025020667,2026-01-06,Vancouver Canucks,8482496,Nils Aman,F,3,1,0,0
