date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-05-01T23:00:00Z,Montréal Canadiens,Tampa Bay Lightning,ev_over,0.1239,2026-05-01,5.5,6.05,0.39,1.02,1.01,0.4859305972821164,0.5140694027178836,0.5835698048302005,0.4164301951697995,0.30195,0.6980500000000001,-105.0,-115.0,draftkings,draftkings,-108.0,-112.0,draftkings,draftkings,,,draftkings,draftkings,0.6725762252984553,0.3274237747015447,,,,,,0.5499999999999998,totals,over,0.5835698048302005,-108.0,draftkings,5.5,Over 5.5,0.4747314395882176,total 6.05 vs line 5.5 (+0.55); p=0.584; P1 pace 2.03,MODEL OVR · LINE+
2026-05-01T23:30:00Z,Boston Bruins,Buffalo Sabres,ev_over,-0.029,2026-05-01,5.5,6.11,0.58,0.96,0.89,0.4973328307631959,0.5026671692368041,0.5336216673913811,0.4663783326086189,0.29565,0.70435,-102.0,-118.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,,,draftkings,draftkings,0.6385024446776645,0.3614975553223355,,,,,,0.6100000000000003,totals,over,0.5336216673913811,-122.0,draftkings,5.5,Over 5.5,0.40454942339310485,total 6.11 vs line 5.5 (+0.61); p=0.534; P1 pace 1.85,MODEL OVR · LINE+ · PACE-
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_home_pl_-1.5,-0.5265,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,puckline,home_pl_-1.5,0.248,,draftkings,,Utah Mammoth -1.5,0.36218151487951356,p=0.248; spread +0.31; cover margin -1.19,MODEL HOME · COVER-
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_over,-0.0581,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,totals,over,0.5038006507871433,-115.0,draftkings,5.5,Over 5.5,0.3492087108232602,total 5.96 vs line 5.5 (+0.46); p=0.504; P1 pace 1.82,MODEL OVR · LINE+ · PACE-
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_away_pl_+1.5,0.4356,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,puckline,away_pl_+1.5,0.752,,draftkings,,Vegas Golden Knights +1.5,0.3423519665936295,p=0.752; spread +0.31; cover margin -1.81,MODEL AWAY · COVER-
2026-05-01T23:30:00Z,Boston Bruins,Buffalo Sabres,ev_home_ml,-0.0151,2026-05-01,5.5,6.11,0.58,0.96,0.89,0.4973328307631959,0.5026671692368041,0.5336216673913811,0.4663783326086189,0.29565,0.70435,-102.0,-118.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,,,draftkings,draftkings,0.6385024446776645,0.3614975553223355,,,,,,0.6100000000000003,moneyline,home_ml,0.4973328307631959,-102.0,draftkings,,Boston Bruins,0.2978420412027743,p=0.497; spread +0.58,MODEL HOME · SPREAD+
2026-05-01T23:00:00Z,Montréal Canadiens,Tampa Bay Lightning,ev_home_ml,-0.0513,2026-05-01,5.5,6.05,0.39,1.02,1.01,0.4859305972821164,0.5140694027178836,0.5835698048302005,0.4164301951697995,0.30195,0.6980500000000001,-105.0,-115.0,draftkings,draftkings,-108.0,-112.0,draftkings,draftkings,,,draftkings,draftkings,0.6725762252984553,0.3274237747015447,,,,,,0.5499999999999998,moneyline,home_ml,0.4859305972821164,-105.0,draftkings,,Montréal Canadiens,0.28264648539500953,p=0.486; spread +0.39,MODEL HOME · SPREAD+
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_f10_yes,0.0541,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,first10,f10_yes,0.6324882543913064,,,,Yes,0.28037439938700237,p=0.632; P1 pace 1.82,MODEL YES · PACE-
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_f10_no,-0.3875,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,first10,f10_no,0.3675117456086936,,,,No,0.28037439938700237,p=0.368; P1 pace 1.82,MODEL NO · PACE-
2026-05-02T02:00:00Z,Utah Mammoth,Vegas Golden Knights,ev_home_ml,0.0004,2026-05-02,5.5,5.96,0.31,0.88,0.94,0.5001888269883861,0.4998111730116139,0.5038006507871433,0.4961993492128567,0.248,0.752,100.0,-120.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,,,draftkings,draftkings,0.6324882543913064,0.3675117456086936,,,,,,0.45999999999999996,moneyline,home_ml,0.5001888269883861,100.0,draftkings,,Utah Mammoth,0.24839683969384269,p=0.500; spread +0.31,MODEL HOME · SPREAD+
