date,home,away,market,ev
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_home_pl_-1.5,1.0998
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_home_ml,0.6011
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_home_pl_-1.5,0.4067
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_home_pl_-1.5,0.3871
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_under,0.3478
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_home_ml,0.2952
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_home_pl_-1.5,0.295
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_home_ml,0.238
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_home_ml,0.226
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_away_pl_+1.5,0.1712
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_over,0.1532
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_away_ml,0.143
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_under,0.1159
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_over,0.0352
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_over,0.0331
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_over,0.0097
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_away_pl_+1.5,-0.0024
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_home_ml,-0.0262
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_home_pl_-1.5,-0.0882
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_away_ml,-0.0909
2025-09-29T23:00:00Z,New York Islanders,New York Rangers,ev_under,-0.1071
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_under,-0.1253
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_home_ml,-0.133
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_under,-0.1559
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_away_pl_+1.5,-0.2407
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_over,-0.252
2025-09-30T02:00:00Z,Anaheim Ducks,San Jose Sharks,ev_home_pl_-1.5,-0.2777
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_under,-0.2889
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_away_pl_+1.5,-0.3608
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_over,-0.3681
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_away_pl_+1.5,-0.4352
2025-09-30T02:00:00Z,Seattle Kraken,Calgary Flames,ev_away_ml,-0.4755
2025-09-29T23:00:00Z,Detroit Red Wings,Pittsburgh Penguins,ev_away_ml,-0.5249
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_away_pl_+1.5,-0.5311
2025-09-29T23:00:00Z,Boston Bruins,Philadelphia Flyers,ev_away_ml,-0.6213
2025-09-29T22:00:00Z,Florida Panthers,Carolina Hurricanes,ev_away_ml,-0.7068
